id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
19599,C10-0001026-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/03/2022 00:00:00,05/03/2026 00:00:00,,Healpura LLC [Equity Retailer],Cookies Brentwood [Equity Retailer],"Andrew Suffolk, Brandon Johnson, Bret Rosol, Daniel Firtel, Kimble Cannon, Kyle Suffolk, Phillip  Francis, Ryan Johnson",Limited Liability Company,Data Not Available,13030 W San Vicente Blvd,Los Angeles,CA,Los Angeles,90049,Kyle@vantagegreenpartners.Com,(805) 404-4141,Data Not Available,34.048348,-118.490713
19600,C10-0001027-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/04/2022 00:00:00,05/04/2026 00:00:00,,"Coastal Retail Concord, LLC",Coastal,"Greg Gamet, Laurie Holcomb Thompson, Marshall Minor, Richard Ormond",Limited Liability Company,Data Not Available,"1847 Willow Pass Rd, Unit A",Concord,CA,Contra Costa,94520,M@coastalcalifornia.Com,(805) 886-8484,Data Not Available,37.975304,-122.038468
19603,C10-0001030-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/09/2022 00:00:00,05/09/2026 00:00:00,,Planet Neptune LLC [Equity Retailer],STIIIZY PCH Wilmington [Equity Retailer],"Jesse  Robinson, Julian Domingo",Limited Liability Company,Data Not Available,1026 Pacific Coast Hwy W,Wilmington,CA,Los Angeles,90744,Juliandomingo7@gmail.Com,(213) 655-7170,Data Not Available,33.790075,-118.275975
19604,C10-0001031-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/13/2022 00:00:00,05/13/2026 00:00:00,,Element 7 Willits LLC,Data Not Available,"Kevin Singer, Robert DiVito",Limited Liability Company,Data Not Available,1795 S Main St,Willits,CA,Mendocino,95490,Robert@e7ca.Com,(415) 906-9655,Data Not Available,39.388455,-123.345005
19606,C10-0001033-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/18/2022 00:00:00,05/18/2026 00:00:00,,Altaherb LLC [Equity Retailer],REBUD Westwood [Equity Retailer],"Arman Siradeghyan, Armen Gharibyan, David Bagdasarian, Joshua Sude, Kimble Cannon, Kyle Suffolk, Nancy Suffolk",Limited Liability Company,Data Not Available,1131 Glendon Ave,Los Angeles,CA,Los Angeles,90024,AltaherbLLC@gmail.Com,(805) 404-4141,Data Not Available,34.060219,-118.444278
19607,C10-0001034-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/18/2022 00:00:00,05/18/2026 00:00:00,,Genetics Dispensary LLC,STIIIZY Pacoima,"Jack Guiragosian, Yoana Pardo",Limited Liability Company,Data Not Available,11071 N San Fernando Rd,Pacoima,CA,Los Angeles,91331,Jackgee23@gmail.Com,(818) 468-4344,Data Not Available,34.271299,-118.428341
19608,C10-0001035-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,05/18/2022 00:00:00,05/18/2026 00:00:00,,"Element 7 Chula Vista One, LLC","ELEMENT 7 CHULA VISTA ONE, LLC","Kevin Singer, Naresh Kotwani, Robert Divito Jr",Limited Liability Company,Data Not Available,1208 Broadway,Chula Vista,CA,San Diego,91911,Robert@e7ca.Com,(415) 906-9655,Data Not Available,32.605789,-117.080202
19609,C10-0001036-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/19/2022 00:00:00,05/19/2026 00:00:00,,"Sky Club, LLC",Sky Club,"Aleah Bottoms, Garnik Hakopyan",Limited Liability Company,Data Not Available,15240 Victory Blvd,Van Nuys,CA,Los Angeles,91411,Greg.Hakopyan@yahoo.Com,(909) 900-3522,Data Not Available,34.1864283,-118.4654617
19610,C10-0001037-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/19/2022 00:00:00,05/19/2026 00:00:00,,Otc Van Nuys,Off the Charts,"Davood  Haddadi, Joey  Evans, Norman Yousif",Corporation,Data Not Available,5242 N Van Nuys Blvd,Los Angeles,CA,Los Angeles,91401,Normanyousif11@gmail.Com,(619) 955-9433,Data Not Available,34.166095,-118.448434
19611,C10-0001038-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/24/2022 00:00:00,05/24/2026 00:00:00,,Da'Joint,Da Joint,"George Jajjo, Ilham Polis, Mishil Yousif, Sami Harmis, Sami Younan",Corporation,Data Not Available,1073 Harley Knox Blvd,Perris,CA,Riverside,92571,Samiharmis@yahoo.Com,(619) 618-5811,Data Not Available,33.858719,-117.249768
19612,C10-0001039-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/25/2022 00:00:00,05/25/2026 00:00:00,,"Pdlp Jv, LLC","PDLP JV, LLC","Kevin Singer, Soheil Yamini",Limited Liability Company,Data Not Available,8477 Sunset Blvd W,W Hollywood,CA,Los Angeles,90069,Syamini@pinkdot.Com,(310) 892-7884,Data Not Available,34.094781,-118.375617
19613,C10-0001040-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/25/2022 00:00:00,05/25/2026 00:00:00,,"Sundial Collective Banning, Inc.","Sundial Collective Banning, Inc.","Emiliano Zapata, Laythen Martines, Thomas  Sheridan, Thomas Cologna",Corporation,Data Not Available,2372 W Ramsey St,Banning,CA,Riverside,92220,Lgm10@humboldt.Edu,(805) 441-5014,Data Not Available,33.925221,-116.90291
19614,C10-0001041-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/25/2022 00:00:00,05/25/2026 00:00:00,,Tat Fresno Ii LLC,The Artist Tree,"Avi Kahan, Clifford Tutelian, Courtney Caron, Lawrence  Artenian, Mitchell Kahan",Limited Liability Company,Data Not Available,"7835 Palm Ave N, 103",Fresno,CA,Fresno,93711,Avi@theartisttree.Com,(310) 922-3502,Data Not Available,36.851381,-119.807169
19615,C10-0001042-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/26/2022 00:00:00,05/26/2026 00:00:00,,Pr Retail Sc LLC,PR RETAIL SC LLC,"Andrew Wesley, Brook  Eagle, Charles  Wesley, Martin Wesley, Micalah Frey, William Tomlinson",Limited Liability Company,Data Not Available,1051 41st Ave,Santa Cruz,CA,Santa Cruz,95062,Andy@pacificreservenursery.Com,(831) 207-9999,Data Not Available,36.967208,-121.96521
19616,C10-0001043-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/27/2022 00:00:00,05/27/2026 00:00:00,,Goe Tracy LLC,Garden of Eden,"Anthony Michael Souza, Soufyan AbouAhmed",Limited Liability Company,Data Not Available,2420 Grant Line Rd W,Tracy,CA,San Joaquin,95377,Goetracylicensing@gmail.Com,(510) 906-0660,Data Not Available,37.753466,-121.460818
19617,C10-0001044-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/27/2022 00:00:00,05/27/2026 00:00:00,,Green Leaf Caregivers,FIREHAUS,"Thomas Grimstad, Wade Talkington, Zahur Lalji",Corporation,Data Not Available,2000 Sepulveda Blvd S,Los Angeles,CA,Los Angeles,90025,Info@firehausla.Com,(323) 515-9333,Data Not Available,34.043044,-118.439981
19618,C10-0001045-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/27/2022 00:00:00,05/27/2026 00:00:00,,"Weed Lane, Inc.","Weed Lane, Inc",Daisy Gonzalez Ramirez,Corporation,Data Not Available,7872 Crenshaw Blvd,Los Angeles,CA,Los Angeles,90043,Weedcrenshaw@gmail.Com,(323) 723-1743,Data Not Available,33.967516,-118.330443
19619,C10-0001046-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/27/2022 00:00:00,05/27/2026 00:00:00,,"Sacramento King Equity Venture, Inc. [Equity Retailer]",Zen Garden [Equity Retailer],La Krisha Deanna Young,Corporation,Data Not Available,7909 Bruceville Rd,Sacramento,CA,Sacramento,95823,7909bruceville@gmail.Com,(916) 272-8415,Data Not Available,38.471314,-121.425619
769,C10-0001048-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,06/01/2022 00:00:00,06/01/2026 00:00:00,,Southern Erudite Ventures [Equity Retailer],HerbNJoy [Equity Retailer],"Jeff Linden, Michael O'Neill, Rajan Dave",Corporation,Data Not Available,"1891 Nirvana Ave, Suite 300",Chula Vista,CA,San Diego,91911,Rdave@herbnjoy.Com,(650) 336-5938,Data Not Available,32.593644,-117.016908
791,C10-0001049-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/01/2022 00:00:00,06/01/2026 00:00:00,,Mom Weho LLC,MOM WEHO LLC,"Joshua Granville, Roman Margaryan",Limited Liability Company,Data Not Available,4901 Melrose Ave,Los Angeles,CA,Los Angeles,90029,Arcdesigns23LLC@gmail.Com,(818) 425-8393,Data Not Available,34.0837025,-118.3070792
792,C10-0001050-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/01/2022 00:00:00,06/01/2026 00:00:00,,"C9 Alliance, Inc. [Equity Retailer]",KOLAS #104 [Equity Retailer],Garib Karapetyan,Corporation,Data Not Available,1760 Challenge Way,Sacramento,CA,Sacramento,95815,Compliance@ccmup.Com,(775) 240-3055,Data Not Available,38.596995,-121.425797
794,C10-0001052-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/03/2022 00:00:00,06/03/2026 00:00:00,,C.H.C.C. Inc. [Equity Retailer],Diverse [Equity Retailer],Kaitlyn  Cortez,Corporation,Data Not Available,85 E 10th St,Tracy,CA,San Joaquin,95376,Tracywellnesscollective@gmail.Com,(209) 612-7094,Data Not Available,37.738754,-121.42404
797,C10-0001055-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/06/2022 00:00:00,06/06/2026 00:00:00,,Minutecure,MINUTECURE,Edvin Mailyan,Corporation,Data Not Available,5300 W 104th St,Los Angeles,CA,Los Angeles,90045,Edvin818@gmail.Com,(818) 384-9021,Data Not Available,33.941585,-118.372599
799,C10-0001057-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2022 00:00:00,06/07/2026 00:00:00,,H2l Ventures Inc.,BUDZ DELI,Thomas Park,Corporation,Data Not Available,5067 Washington Blvd W,Los Angeles,CA,Los Angeles,90016,Thomaspark323@gmail.Com,(323) 810-1299,Data Not Available,34.041098,-118.350326
800,C10-0001058-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2022 00:00:00,06/07/2026 00:00:00,,Sgi Brannan LLC,Stiiizy SoMa,"Chaudhry Ali, Isaac Kim, James Kim, Rudy Corpuz, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,518 Brannan St,San Francisco,CA,San Francisco,94107,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,37.7780964,-122.3972485
802,C10-0001060-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2022 00:00:00,06/07/2026 00:00:00,,Movocan,Aroma,Angel Fernandez,Corporation,Data Not Available,2129 Winterhaven Dr,Winterhaven,CA,Imperial,92283,Medigroupangel@gmail.Com,(760) 540-9358,Data Not Available,32.738483,-114.635757
804,C10-0001062-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,06/08/2022 00:00:00,06/08/2026 00:00:00,,"Harvest Of Chula Vista, LLC",Wellgreens Dispensary,"Bessma Loussia, Sarmad Hallak, Steve White",Limited Liability Company,Data Not Available,1214 Broadway,Chula Vista,CA,San Diego,91911,Sam@wellgreens.Store,(619) 873-7389,Data Not Available,32.605781,-117.081259
805,C10-0001063-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,06/09/2022 00:00:00,06/09/2026 00:00:00,,Leo's World LLC,Leo's World,Leonette Prince,Limited Liability Company,Data Not Available,265 L St,Crescent City,CA,Del Norte,95531,Leonette1979ak47@gmail.Com,(707) 951-0103,Data Not Available,41.75414,-124.193913
806,C10-0001064-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/09/2022 00:00:00,06/09/2026 00:00:00,,"Diamond Alliance, LLC",Catalyst Van Nuys,"Carla Cretaro, Danny Abdelmalak, Elliot Lewis",Limited Liability Company,Data Not Available,8162 Orion Ave N,Van Nuys,CA,Los Angeles,91406,Danny@srfarms.Org,(310) 560-9428,Data Not Available,34.218893,-118.471924
807,C10-0001065-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/09/2022 00:00:00,06/09/2026 00:00:00,,Fresno Cares,Higher Level of Care,"Andrew Rodriguez, Angilbert Sarkis, Juraj Skocik, Marley Forsyth, Salvatore  Palma, Tyson  Hunter, Wesley  Clark",Corporation,Data Not Available,4795 Blackstone Ave N,Fresno,CA,Fresno,93726,Admin.Fresno@hldispensaries.Com,(843) 301-0988,Data Not Available,36.804776,-119.790704
808,C10-0001066-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2022 00:00:00,06/10/2026 00:00:00,,"Stoney Point Collective, Inc.",Culture Cannabis Club,"DEVON JULIAN, JOHN NGUYEN, JULIE LE, SAM DABBAS",Corporation,Data Not Available,"9851 Topanga Canyon Blvd, Unit 9851-9853",Chatsworth,CA,Los Angeles,91311,Julie@culturecannabisclub.Com,(619) 277-2827,Data Not Available,34.2495428,-118.606626
810,C10-0001068-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2022 00:00:00,06/10/2026 00:00:00,,Fresno Culture Corp.,Culture Cannabis Club,"BARIGYE MCCOY, CHRIS FRANCY, DEVON JULIAN, Julie Le",Corporation,Data Not Available,314 Bullard Ave E,Fresno,CA,Fresno,93710,Julie@culturecannabisclub.Com,(619) 277-2827,Data Not Available,36.823619,-119.783422
811,C10-0001069-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,06/10/2022 00:00:00,06/10/2026 00:00:00,,Hilux LLC,HiLux,"Sufyan Hamouda, Tashka Sabeva",Limited Liability Company,Data Not Available,9586 Ca-29,Lower Lake,CA,Lake,95457,Hiluxexotics@gmail.Com,(602) 809-0909,Data Not Available,38.9105201,-122.6147764
813,C10-0001071-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/13/2022 00:00:00,06/13/2026 00:00:00,,"Haven #8, LLC",OTC Oxnard,"Mark Simonian, Michael Simonian",Limited Liability Company,Data Not Available,220 A St S,Oxnard,CA,Ventura,93030,Licensing@nextgenenterprises.Biz,(562) 280-7414,Data Not Available,34.2011712,-119.1782772
849,C10-0001072-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/13/2022 00:00:00,06/13/2026 00:00:00,,"Kim Investments, LLC",Off The Charts,"Norman Yousif, Raffi Oghassabian",Limited Liability Company,Data Not Available,3519 Harris St,Lemon Grove,CA,San Diego,91945,Roghassabian@gmail.Com,(858) 405-2520,Data Not Available,32.743667,-117.039034
873,C10-0001073-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/14/2022 00:00:00,06/14/2026 00:00:00,,"Flower Supply, Inc. [Equity Retailer]"," [Equity Retailer]","Brett Yader, Joey Sabini",Corporation,Data Not Available,2649 41st Ave,Soquel,CA,Santa Cruz,95073,Admin@cultivatecannabis.Com,(831) 708-5606,Data Not Available,36.985194,-121.965793
875,C10-0001075-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/14/2022 00:00:00,06/14/2026 00:00:00,,"1485 West Sunset And Hope, LLC [Equity Retailer]",Sixty Four & Hope [Equity Retailer],"Karim Webb, Mekonnen Garedew",Limited Liability Company,Data Not Available,1485 Sunset Blvd W,Los Angeles,CA,Los Angeles,90026,Mgaredew062@gmail.Com,(951) 474-2141,Data Not Available,34.075872,-118.254625
876,C10-0001076-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/14/2022 00:00:00,06/14/2026 00:00:00,,The Green Ant LLC [Equity Retailer],South Bay Canna Clinic [Equity Retailer],"Anthony Phommasith, Brian Nguyen",Limited Liability Company,Data Not Available,1719 Pacific Coast Hwy,Lomita,CA,Los Angeles,90717,Bku1719@gmail.Com,(310) 849-1337,Data Not Available,33.789754,-118.308477
878,C10-0001078-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/15/2022 00:00:00,06/15/2026 00:00:00,,Circle Muskrat LLC,Off the Charts,"Heather Abdo, Norman Yousif, Sean Maddocks",Limited Liability Company,Data Not Available,"2801 Harbor Blvd, Suite C, D, & E",Costa Mesa,CA,Orange,92626,Normanyousif11@gmail.Com,(619) 955-9433,Data Not Available,33.673684,-117.91983
879,C10-0001079-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/15/2022 00:00:00,06/15/2026 00:00:00,,Park Social Inc,Park Social,"Aaron Kraw, Alicia Darrow, David Kang, James Rollins, Justin Jarin, Miguel Rodriguez",Corporation,Data Not Available,"1222 Park St, Unit A",Alameda,CA,Alameda,94501,Alicia@waynebc.Com,(510) 812-1600,Data Not Available,37.761422,-122.244971
880,C10-0001080-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/16/2022 00:00:00,06/16/2026 00:00:00,,Retail Cm1 LLC,Nectar,"Jeremy Pratt, Sanjit  Malia, Somer Singh",Limited Liability Company,Data Not Available,2275 Newport Blvd,Costa Mesa,CA,Orange,92627,J.Pratt@nectarpdx.Com,(503) 805-7523,Data Not Available,33.653356,-117.90796
881,C10-0001081-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/16/2022 00:00:00,06/16/2026 00:00:00,,"Haven #1, LLC",Haven Cannabis Marijuana and Weed Dispensary - Fresno,"Jeff Shepherd, Michael Simonian",Limited Liability Company,Data Not Available,1704 Belmont Ave E,Fresno,CA,Fresno,93701,Michaels@myhavenstores.Com,(562) 280-7414,Data Not Available,36.750153,-119.790259
882,C10-0001082-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/16/2022 00:00:00,06/16/2026 00:00:00,,Golden Hights Inc,GOLDEN HIGHTS,"Charlena Berry, Gina Saady, Saad Pattah, Sahara Bernes",Corporation,Data Not Available,13445 Estelle St,Corona,CA,Riverside,92879,Gina_Saady@yahoo.Com,(661) 816-6483,Data Not Available,33.882709,-117.517533
883,C10-0001083-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/16/2022 00:00:00,06/16/2026 00:00:00,,Highlands Dispensary LLC,HIGHLANDS DISPENSARY,"Amanda Kent, Darcie Kent, David Kent, Kailyn Kent, Mark McMillan",Limited Liability Company,Data Not Available,"7000 Tesla Rd, A",Livermore,CA,Alameda,94550,Goelivermorelicensing@gmail.Com,(510) 906-0660,Data Not Available,37.665974,-121.706123
884,C10-0001084-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/16/2022 00:00:00,06/16/2026 00:00:00,,Sgi Oxnard LLC,SGI OXNARD LLC,"Ali Chaudhry, Isaac Kim, James  Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,2343 Oxnard Blvd N,Oxnard,CA,Ventura,93036,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,34.226927,-119.179184
885,C10-0001085-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/16/2022 00:00:00,06/16/2026 00:00:00,,Authentic El Cerrito LLC,AUTHENTIC EL CERRITO LLC,"Ali Chaudhry, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,10770 San Pablo Ave,El Cerrito,CA,Contra Costa,94530,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,37.91397,-122.310047
887,C10-0001087-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/17/2022 00:00:00,06/17/2026 00:00:00,,"Revo's Finest, Inc",Revo's Finest,"Arman  Simonyan, Murad Tovmasyan",Limited Liability Company,Data Not Available,19234 Vanowen St,Reseda,CA,Los Angeles,91335,Revosfinest@gmail.Com,(747) 250-9396,Data Not Available,34.19359,-118.552743
889,C10-0001089-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/20/2022 00:00:00,06/20/2026 00:00:00,,"Indythree, LLC",Jane Dispensary,"Gregory Windisch, Jamie Rose Shira, Mario Tamo, Randall Waller",Limited Liability Company,Data Not Available,8145 Gravenstein Hwy,Cotati,CA,Sonoma,94931,Mariojtamo@gmail.Com,(707) 529-8385,Data Not Available,38.3326959,-122.721684
890,C10-0001090-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/20/2022 00:00:00,06/20/2026 00:00:00,,Relief Corp,Data Not Available,"Devon Julian, Julie Le, Sam  Dabbas",Corporation,Data Not Available,300 La Cienega Blvd S,Los Angeles,CA,Los Angeles,90048,Dabbssam@yahoo.Com,(310) 721-9113,Data Not Available,34.073014,-118.3761823
19430,C10-0001091-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/20/2022 00:00:00,06/20/2026 00:00:00,,Jhd Investments LLC,Culture Cannabis Club,"ADELHEID HANLEY, DEVON JULIAN, Julie Le",Limited Liability Company,Data Not Available,5801 Mission St,San Francisco,CA,San Francisco,94112,Julie@culturecannabisclub.Com,(619) 277-2827,Data Not Available,37.70924,-122.450675
19433,C10-0001094-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/21/2022 00:00:00,06/21/2026 00:00:00,,"Hilife Group Mv, LLC",BUZZ CANNABIS,"Besma Ibrahim, Ray Ibrahim, Rita Hirmez, Sam Abbo, Steven Abbo",Limited Liability Company,Data Not Available,2605 Camino Del Rio S,San Diego,CA,San Diego,92108,Rayibrahimcanna@gmail.Com,(619) 857-3001,Data Not Available,32.769013,-117.136424
19435,C10-0001096-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/21/2022 00:00:00,06/21/2026 00:00:00,,Responsible And Compliant Retail Blackstone LLC,Embarc Fresno,"Dustin Moore, Lauren Carpenter",Limited Liability Company,Data Not Available,"4592 N Blackstone Ave, Suite 103",Fresno,CA,Fresno,93726,Licensing@goembarc.Com,(916) 573-2448,Data Not Available,36.801059,-119.790174
19436,C10-0001097-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/21/2022 00:00:00,06/21/2026 00:00:00,,Ml Costa Mesa LLC,MedLeaf,"George Hannawi, Jalil Haeri, Shahin  Motamed hashemi",Limited Liability Company,Data Not Available,2285 Newport Blvd,Costa Mesa,CA,Orange,92627,George@shopmedleaf.Com,(949) 683-0310,Data Not Available,33.654354,-117.907117
19437,C10-0001098-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/21/2022 00:00:00,06/21/2026 00:00:00,,Yuma Way Ca LLC,Yuma Way CA LLC,"Jessica Reuven, Kirill Merkulov, Margarita  Tsalyuk",Limited Liability Company,Data Not Available,2544 Vineyard Ave E,Oxnard,CA,Ventura,93036,Jessica.Reuven@yumaway.Com,(720) 275-8956,Data Not Available,34.2330783,-119.1717983
